asin,name,date,rating,review,
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-17,5,Nice,
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-18,5,Very Nice but delivery charges is high,
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-12,4,The product looks and tastes all genuine.....Thanks to Amazon for delivering the product early after connecting with customer care executive who facilitated the dispatch.,
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-06-15,5,The bestPatanjali baba Ram dev ji,
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-08-09,1,"Seems like I have got fake products, as after consuming this I didnt find effects on my body. Even feels like I'm consuming rice hulls. Seriously  one should check the quality",
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-05-09,3,Good delivery,
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-12,5,Patanjali always Awesome,
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-20,1,"Only 3 item received,  ashwagandha is missing from box",
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-08-15,5,"Good products, very fastest delivery for Amazon",
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-10-01,1,Seal broken product delivered.NOT satisfied,
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-17,5,Nice,
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-18,5,Very Nice but delivery charges is high,
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-07,5,Undoubtedly the best cows milk we have ever tasted out of a Milk carton. Creamy and delicious.,
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-06,5,"real cow milk without any preservatives, i have tried almost all tetrapak milk of all brands from last 6 months this really best. i really like see more product on this site of patanjali milk original molk products, Thank you Amazon.",
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-21,5,Thick cow milk.  Very tasty.  Comparable with Amul Gold in thickness.  Although this is cow milk and not buffalo milk.  Tastes better than toned milk.,
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-10,1,Spoilt milk,
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-10-03,5,Best carton milk available in market.,
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-07,5,Undoubtedly the best cows milk we have ever tasted out of a Milk carton. Creamy and delicious.,
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-06,5,"real cow milk without any preservatives, i have tried almost all tetrapak milk of all brands from last 6 months this really best. i really like see more product on this site of patanjali milk original molk products, Thank you Amazon.",
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-21,5,Thick cow milk.  Very tasty.  Comparable with Amul Gold in thickness.  Although this is cow milk and not buffalo milk.  Tastes better than toned milk.,
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-10,1,Spoilt milk,
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-10-03,5,Best carton milk available in market.,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2019-05-01,5,"There are very few Ghee in market which does not have trans fats! Be it Amul, Mother dairy, Nestle, all have trans fats which are very very bad for health. Surpirsingly, patanajali ghee is without trans fats!",
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-06-28,1,"Worst ghee that is coming in Market. It tastes, smells and looks like dalda. I am sure its 100% dalda",
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-29,5,Tried almost all Ghee brands available in the market but I always have to come back to Patanjali Ghee. I didn't find any other brand to give the same flavor and texture.,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2020-07-28,3,Patanjali Ghee is not that pure or real Ghee smell like expected.It's like ordinary and looks like refined oil mixed with pure ghee.In comparison Nandini ghee or Jharana Ghee is better than this.Next time will try Amul or some organic brand or make at Home if I need pure ghee.I know how does the pure ghee smells like. Conclusion - Patanjalii is not upto the mark...,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-16,5,"No matter what you think of Patanjali.But some products are just too good. The best of them is this ghee.The smell, taste and quality. , it's a must in every kitchen.",
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-08-29,2,I generally like Patanjali products but really didn’t like this Ghee. The gravity is not good and this doesn’t feel like what original ghee should be like.,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-03-27,1,No where near to the pure Cow Ghee. I dont know why people are crazy about it.,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-06,2,This does not have aroma of a good ghee. Color is also yellow like butter. I do not recommend for people looking to buy pure ghee for kids.,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2020-09-02,4,Patanjali Products are reliable.  However the flavour of Ghee is less when compared to other products in the market.  May be because there are no additives and the process of preparing may be different,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2019-01-17,5,The purity of the Patanjali Cows Ghee.,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2019-05-01,5,"There are very few Ghee in market which does not have trans fats! Be it Amul, Mother dairy, Nestle, all have trans fats which are very very bad for health. Surpirsingly, patanajali ghee is without trans fats!",
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-06-28,1,"Worst ghee that is coming in Market. It tastes, smells and looks like dalda. I am sure its 100% dalda",
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-29,5,Tried almost all Ghee brands available in the market but I always have to come back to Patanjali Ghee. I didn't find any other brand to give the same flavor and texture.,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2020-07-28,3,Patanjali Ghee is not that pure or real Ghee smell like expected.It's like ordinary and looks like refined oil mixed with pure ghee.In comparison Nandini ghee or Jharana Ghee is better than this.Next time will try Amul or some organic brand or make at Home if I need pure ghee.I know how does the pure ghee smells like. Conclusion - Patanjalii is not upto the mark...,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-16,5,"No matter what you think of Patanjali.But some products are just too good. The best of them is this ghee.The smell, taste and quality. , it's a must in every kitchen.",
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-08-29,2,I generally like Patanjali products but really didn’t like this Ghee. The gravity is not good and this doesn’t feel like what original ghee should be like.,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-03-27,1,No where near to the pure Cow Ghee. I dont know why people are crazy about it.,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-06,2,This does not have aroma of a good ghee. Color is also yellow like butter. I do not recommend for people looking to buy pure ghee for kids.,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2020-09-02,4,Patanjali Products are reliable.  However the flavour of Ghee is less when compared to other products in the market.  May be because there are no additives and the process of preparing may be different,
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2019-01-17,5,The purity of the Patanjali Cows Ghee.,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2017-09-30,1,"It's cheating under broad day light, I bought the biscuit to see it's mrp itself is RS 20. There is no discount, or you may think it's a combo pack. It's just a 100grm packet.",
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2019-08-21,1,All time biskits are broken.,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-09-10,3,"FLAVOR WAS GOOD, TASTE TOO BUT MOST OF THE BISCUITS IN THE PACK WERE BROKEN .THIS IS DUE TO POOR HANDLING AND TRANSPORT BY THE SUPPLIER I SUPPOSE",
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2019-03-04,4,Good,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-06-09,2,Biscuits are always broken inside the packet. Is damaged product sold here? Got it at 16 on other portal every time I buy it and it was not damaged from within. Bought from g o mart.,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-06-04,5,The size of the biscuits for the price is a joke. Taste is not good.,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-09-20,5,Hi .. Great taste  and found too good for grandparents. I m sure they will like it...,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-07-11,1,This product tastes like saw dust,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2019-11-10,5,Good healthy snack..,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-07-18,5,Good product,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2017-09-30,1,"It's cheating under broad day light, I bought the biscuit to see it's mrp itself is RS 20. There is no discount, or you may think it's a combo pack. It's just a 100grm packet.",
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2019-08-21,1,All time biskits are broken.,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-09-10,3,"FLAVOR WAS GOOD, TASTE TOO BUT MOST OF THE BISCUITS IN THE PACK WERE BROKEN .THIS IS DUE TO POOR HANDLING AND TRANSPORT BY THE SUPPLIER I SUPPOSE",
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2019-03-04,4,Good,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-06-09,2,Biscuits are always broken inside the packet. Is damaged product sold here? Got it at 16 on other portal every time I buy it and it was not damaged from within. Bought from g o mart.,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-06-04,5,The size of the biscuits for the price is a joke. Taste is not good.,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-09-20,5,Hi .. Great taste  and found too good for grandparents. I m sure they will like it...,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-07-11,1,This product tastes like saw dust,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2019-11-10,5,Good healthy snack..,
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,2020-07-18,5,Good product,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2018-12-09,5,Very good,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-03-07,5,good,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-05-14,5,Tasty,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-07-13,4,Good,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-07-12,4,Ok,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2018-09-11,5,Very good,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2017-10-28,4,Good ☺,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-10-11,5,Like,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2018-12-20,5,Received in good condition,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-08-22,5,Nice quality,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2018-12-09,5,Very good,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-03-07,5,good,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-05-14,5,Tasty,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-07-13,4,Good,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-07-12,4,Ok,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2018-09-11,5,Very good,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2017-10-28,4,Good ☺,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-10-11,5,Like,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2018-12-20,5,Received in good condition,
B00D23M0W8,Britannia-Good-Day-Cashew-200g,2019-08-22,5,Nice quality,
B00S9BQP3S,Britannia-Marie-Gold-200g,2019-05-31,4,"Nice product. One major demerit about Amazon is it's search engine. Please work on this. The filter should properly work, sort category as well. Because of search engine problems, I mostly quit buying from you. Rest most of the products are available but still a major problem makes huge loss.",
B00S9BQP3S,Britannia-Marie-Gold-200g,2018-06-12,5,One of the standard biscuits of our and our previous generation. Nothing much to write about this though. Buy it and eat it for better understanding of this. Ting ting ti ting 😁🤣,
B00S9BQP3S,Britannia-Marie-Gold-200g,2020-07-06,1,These have become a joke so small in size and hardly any product in terms of heft. The package had a whole in them had to bin these as came part of our Pantry order and couldn't be bothered to follow up with the redundant customer care.,
B00S9BQP3S,Britannia-Marie-Gold-200g,2020-01-27,1,Most of the biscuits were crushed.Had to throw half of the biscuit dusts. So a total loss .i bought it from amazon prime. Unhappy with my purchase,
B00S9BQP3S,Britannia-Marie-Gold-200g,2020-06-24,1,Kachha maida (uncooked wheat flour) tastes better than this. Go for their Vita Marie variant instead.,
B00S9BQP3S,Britannia-Marie-Gold-200g,2019-07-17,5,Brand Britannia no thing to introduce for biscuit quality.,
B00S9BQP3S,Britannia-Marie-Gold-200g,2020-09-09,1,"It is surprisingly different taste and flavor which is basically dust and soil taste and unable to eatable , really very bad taste in 1st time of this biscuit",
B00S9BQP3S,Britannia-Marie-Gold-200g,2019-04-28,5,Very good product and nice product. Nicely product.,
B00S9BQP3S,Britannia-Marie-Gold-200g,2020-09-01,3,Good,
B00S9BQP3S,Britannia-Marie-Gold-200g,2020-08-09,4,Good,
B00S9BQP3S,Britannia-Marie-Gold-200g,2019-05-31,4,"Nice product. One major demerit about Amazon is it's search engine. Please work on this. The filter should properly work, sort category as well. Because of search engine problems, I mostly quit buying from you. Rest most of the products are available but still a major problem makes huge loss.",
